Source	Year	Issue	Name	Con	Dept	Author	Lang	Type	ciphertext	cribs, clues, notes	plaintext						
Russ Atkinson	1974	3	MJ74	E14	E	NEON	Eng	Grandpre									
Russ Atkinson	1974	3	MJ74	E15	E	D D TRANSITION	Eng	Playfair									
Russ Atkinson	1974	3	MJ74	E16	E	ISLANDER	Eng	Foursquare									
Russ Atkinson	1974	3	MJ74	E17	E	MARSHEN	Eng	Phillips									
Russ Atkinson	1974	3	MJ74	E18	E	HILARY	Eng	Bfort Inter Key									
Russ Atkinson	1974	3	MJ74	E19	E	D. STRASSE	Eng	Ser Playfair									
Russ Atkinson	1974	3	MJ74	E20	E	MACHIAVELLI	Eng	6x6 Bifid									
Russ Atkinson	1974	3	MJ74	E21	E	ZER-O	Eng	Bazeries									
Russ Atkinson	1974	3	MJ74	E22	E	BERT	Eng	Quagmire III									
Russ Atkinson	1974	3	MJ74	E23	E	MANUCHA	Eng	Quagmire IV									
Russ Atkinson	1974	3	MJ74	E24	E	KSEA	Eng	Trifid									
Russ Atkinson	1974	3	MJ74	E25	E	CODEX	Eng	Tri-square									
Russ Atkinson	1974	3	MJ74	NN1	S	LEDGE	Eng	Playfair									
Russ Atkinson	1974	3	MJ74	NN2	S	LEDGE	Eng	Playfair									
Russ Atkinson	1974	3	MJ74	NN3	S	LEDGE	Eng	Playfair									
Russ Atkinson	1974	3	MJ74	P01	P	HAYDN	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P02	P	MAJOR HOOPLE	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P03	P	OCTOPUS	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P04	P	BERT	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P05	P	YUM-YUM	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P06	P	PROF X	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P07	P	RIG R. MORTIS	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P08	P	MACHIAVELLI	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P09	P	LOGONE BASETEN	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	P10	P	D D TRANSITION	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	Pchal	S	PETROUSHKA	Eng	Patristocrat									
Russ Atkinson	1974	3	MJ74	X01	X	SKIDS	Ger	Aristocrat									
Russ Atkinson	1974	3	MJ74	X02	X	PAWN	Esp	Aristocrat									
Russ Atkinson	1974	3	MJ74	X03	X	THE MIKADO	Spa	Aristocrat									
Russ Atkinson	1974	3	MJ74	X04	X	MEROMA	Lat	Aristocrat									
Russ Atkinson	1974	3	MJ74	X05	X	A. CHARBY	Int	Aristocrat									
Russ Atkinson	1974	3	MJ74	X06	X	VAYISS MIR	Ita	Aristocrat									
Russ Atkinson	1974	3	MJ74	X07	X	JULIAN	Ger	Aristocrat									
Russ Atkinson	1974	3	MJ74	X08	X	JOSHUA	Fre	Aristocrat									
Russ Atkinson	1974	3	MJ74	X09	X	RED HERRING	Fre	Aristocrat									
Russ Atkinson	1974	3	MJ74	X10	X	D. STRASSE	Dut	Aristocrat									
Russ Atkinson	1974	3	MJ74	X11	X	MACHIAVELLI	Spa	Aristocrat									
Russ Atkinson	1974	3	MJ74	X12	X	ROGUE	Ita	Aristocrat									
Russ Atkinson	1974	3	MJ74	XS1	S	ZER-O	Fle	Quagmire II									
Russ Atkinson	1974	3	MJ74	XS2	S	YUM-YUM	Unk	Patristocrat									
Russ Atkinson	1974	6	ND74	A01	A	SWABBY	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A02	A	MESCEYEV	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A03	A	STEVE	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A04	A	DUN SCOTUS	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A05	A	FLORDELIS	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A06	A	KOSHKA	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A07	A	LE CRAPAUD	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A08	A	L'AZOTE	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A09	A	ARCANUM	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A10	A	ZEPPO	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A11	A	DOT	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A12	A	OMEGA	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A13	A	AQUARIUS	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A14	A	LEGERDEMAINIST	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A15	A	POP SICKLE	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A16	A	TEE PEE	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A17	A	JULIAN	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A18	A	MEROMA	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A19	A	D. STRASSE	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A20	A	LOGONE BASETEN	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A21	A	ALOHA	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A22	A	ALCHEMYST	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A23	A	PETROUSHKA	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A24	A	HAYDN	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	A25	A	DENDAI [DICK]	Eng	Aristocrat									
Russ Atkinson	1974	6	ND74	AC099	S	MARSHEN	Eng	Auto-Transposit									
Russ Atkinson	1974	6	ND74	AC100	S	ARCANUM	Eng	Myszkowski									
Russ Atkinson	1974	6	ND74	AC101	S	ISLANDER	Eng	Phillips									
Russ Atkinson	1974	6	ND74	C01	C	D. STRASSE	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C02	C	BARBARA	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C03	C	ARCANUM	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C04	C	BERT	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C05	C	B. NATURAL	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C06	C	MARSHEN	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C07	C	W.	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C08	C	YO TAMBIEN	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C09	C	BANANA BOAT	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	C10	C	HUBBUBER	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	CSP	S	FIRE-O	Eng	Cryptarithm									
Russ Atkinson	1974	6	ND74	E01	E	FIDDLE	Eng	Railfence									
Russ Atkinson	1974	6	ND74	E02	E	D. STRASSE	Eng	Key Phrase									
Russ Atkinson	1974	6	ND74	E03	E	AHAB	Eng	Null									
Russ Atkinson	1974	6	ND74	E04	E	BERT	Eng	Porta									
Russ Atkinson	1974	6	ND74	E05	E	CHUCK	Eng	CC Tramp									
Russ Atkinson	1974	6	ND74	E06	E	RIG R. MORTIS	Eng	Route Tramp									
Russ Atkinson	1974	6	ND74	E07	E	DUMBO	Eng	Gromark									
Russ Atkinson	1974	6	ND74	E08	E	TEE PEE	Eng	Gronsfeld									
Russ Atkinson	1974	6	ND74	E09	E	HILARY	Eng	Nihilist Subst									
Russ Atkinson	1974	6	ND74	E10	E	MARSHEN	Eng	Amsco									
Russ Atkinson	1974	6	ND74	E11	E	NEON	Eng	Bifid									
Russ Atkinson	1974	6	ND74	E12	E	EMARR	Eng	Myszkowski									
Russ Atkinson	1974	6	ND74	E13	E	ZER-O	Eng	Quagmire I									
Russ Atkinson	1974	6	ND74	E14	E	FRINKUS	Eng	Playfair									
Russ Atkinson	1974	6	ND74	E15	E	HAYDN	Eng	Frac Morse									
Russ Atkinson	1974	6	ND74	E16	E	RIG R. MORTIS	Eng	Nicodemus									
Russ Atkinson	1974	6	ND74	E17	E	B. NATURAL	Eng	Phillips									
Russ Atkinson	1974	6	ND74	E18	E	BaRGe	Eng	Porta Autokey									
Russ Atkinson	1974	6	ND74	E19	E	DENDAI [DICK]	Eng	Twin Bifids									
Russ Atkinson	1974	6	ND74	E20	E	ARCANUM	Eng	Quagmire III									
Russ Atkinson	1974	6	ND74	E21	E	BICK	Eng	Conj Mat Bifid									
Russ Atkinson	1974	6	ND74	E22	E	ZER-O	Eng	Tri-square									
Russ Atkinson	1974	6	ND74	E23	E	MACHIAVELLI	Eng	Quagmire IV									
Russ Atkinson	1974	6	ND74	E24	E	GHOST	Eng	Two-square									
Russ Atkinson	1974	6	ND74	E25	E	D D TRANSITION	Eng	Trifid									
Russ Atkinson	1974	6	ND74	ESP	S	CODEX	Eng	Ragbaby									
Russ Atkinson	1974	6	ND74	NN1	S	LEDGE	Eng	Railfence									
Russ Atkinson	1974	6	ND74	NN2	S	LEDGE	Eng	Railfence									
Russ Atkinson	1974	6	ND74	NN3	S	LEDGE	Eng	Railfence									
Russ Atkinson	1974	6	ND74	P01	P	THE HAWK	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P02	P	ZER-O	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P03	P	THE MIKADO	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P04	P	SKIDS	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P05	P	BARBARA	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P06	P	STEVE	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P07	P	LOGONE BASETEN	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P08	P	ZOOPHYTE	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P09	P	RIG R. MORTIS	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	P10	P	BERT	Eng	Patristocrat									
Russ Atkinson	1974	6	ND74	X01	X	RABID	Ger	Aristocrat									
Russ Atkinson	1974	6	ND74	X02	X	FLORDELIS	Ita	Aristocrat									
Russ Atkinson	1974	6	ND74	X03	X	VAYISS MIR	Lat	Aristocrat									
Russ Atkinson	1974	6	ND74	X04	X	SKIDS	Dut	Aristocrat									
Russ Atkinson	1974	6	ND74	X05	X	MERC	Por	Aristocrat									
Russ Atkinson	1974	6	ND74	X06	X	DENDAI [DICK]	Ita	Aristocrat									
Russ Atkinson	1974	6	ND74	X07	X	BaRGe	Esp	Aristocrat									
Russ Atkinson	1974	6	ND74	X08	X	YUM-YUM	Fre	Aristocrat									
Russ Atkinson	1974	6	ND74	X09	X	THE PRO	Ger	Aristocrat									
Russ Atkinson	1974	6	ND74	X10	X	SARDONYX	Fre	Aristocrat									
Russ Atkinson	1974	6	ND74	X11	X	NEONA	Spa	Aristocrat									
Russ Atkinson	1974	6	ND74	X12	X	MACHIAVELLI	Ger	Aristocrat									
Russ Atkinson	1974	6	ND74	XS1	S	DOUBLE DENDAI	Pen	Patristocrat									
Russ Atkinson	1974	6	ND74	XS2	S	FIDDLE	Lat	Knight's Tour									
Russ Atkinson	1974	5	SO74	A01	A	SKIDS	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A02	A	BRASSPOUNDER	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A03	A	THE MIKADO	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A04	A	DOT	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A05	A	BARBARA	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A06	A	OMEGA	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A07	A	CHI VALOR	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A08	A	DUN SCOTUS	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A09	A	MESCEYEV	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A10	A	LE CRAPAUD	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A11	A	FLORDELIS	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A12	A	POP SICKLE	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A13	A	ARCANUM	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A14	A	LEGERDEMAINIST	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A15	A	TEE PEE	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A16	A	BaRGe	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A17	A	YO TAMBIEN	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A18	A	JULIAN	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A19	A	RIG R. MORTIS	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A20	A	DAL	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A21	A	MACHIAVELLI	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A22	A	D. STRASSE	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A23	A	NEONA	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A24	A	B. NATURAL	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	A25	A	D D TRANSITION	Eng	Aristocrat									
Russ Atkinson	1974	5	SO74	AC096	S	D D TRANSITION	Eng	Railfence									
Russ Atkinson	1974	5	SO74	AC097	S	B. NATURAL	Eng	Portax									
Russ Atkinson	1974	5	SO74	AC098	S	CODEX	Eng	Bifid									
Russ Atkinson	1974	5	SO74	C01	C	ARCANUM	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C02	C	D. STRASSE	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C03	C	BANANA BOAT	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C04	C	ZER-O	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C05	C	JE SAURAIS	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C06	C	HUBBUBER	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C07	C	POP SICKLE	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C08	C	W.	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C09	C	FIRE-O	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	C10	C	B. NATURAL	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	CS1	S	CROTALUS	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	CS2	S	FIRE-O	Eng	Cryptarithm									
Russ Atkinson	1974	5	SO74	E01	E	DENDAI [DICK]	Eng	Railfence									
Russ Atkinson	1974	5	SO74	E02	E	ALOHA	Eng	Key Phrase									
Russ Atkinson	1974	5	SO74	E03	E	B. NATURAL	Eng	Tridigital									
Russ Atkinson	1974	5	SO74	E04	E	SUNNY	Eng	Vigenere									
Russ Atkinson	1974	5	SO74	E05	E	MARSHEN	Eng	Nihilist Tramp									
Russ Atkinson	1974	5	SO74	E06	E	SKIDS	Eng	IC Tramp									
Russ Atkinson	1974	5	SO74	E07	E	HAYDN	Eng	Portax									
Russ Atkinson	1974	5	SO74	E08	E	FRINKUS	Eng	Foursquare									
Russ Atkinson	1974	5	SO74	E09	E	HILARY	Eng	Amsco									
Russ Atkinson	1974	5	SO74	E10	E	BERT	Eng	Phillips									
Russ Atkinson	1974	5	SO74	E11	E	LE CRAPAUD	Eng	Playfair									
Russ Atkinson	1974	5	SO74	E12	E	ZER-O	Eng	Checkerboard									
Russ Atkinson	1974	5	SO74	E13	E	EMARR	Eng	Bifid									
Russ Atkinson	1974	5	SO74	E14	E	D. STRASSE	Eng	Myszkowski									
Russ Atkinson	1974	5	SO74	E15	E	B. NATURAL	Eng	Pollux									
Russ Atkinson	1974	5	SO74	E16	E	MAJOR HOOPLE	Eng	Frac Morse									
Russ Atkinson	1974	5	SO74	E17	E	ZER-O	Eng	Ser Playfair									
Russ Atkinson	1974	5	SO74	E18	E	ARCANUM	Eng	Bazeries									
Russ Atkinson	1974	5	SO74	E19	E	FLORDELIS	Eng	Grandpre									
Russ Atkinson	1974	5	SO74	E20	E	RED HERRING	Eng	6x6 Bifid									
Russ Atkinson	1974	5	SO74	E21	E	RIG R. MORTIS	Eng	6x6 Bifid									
Russ Atkinson	1974	5	SO74	E22	E	MACHIAVELLI	Eng	Quagmire IV-m									
Russ Atkinson	1974	5	SO74	E23	E	D D TRANSITION	Eng	Trifid									
Russ Atkinson	1974	5	SO74	E24	E	BERT	Eng	Tri-square									
Russ Atkinson	1974	5	SO74	E25	E	CODEX	Eng	Prog Vigenere									
Russ Atkinson	1974	5	SO74	NN1	S	LEDGE	Eng	Ser Playfair									
Russ Atkinson	1974	5	SO74	NN2	S	LEDGE	Eng	Ser Playfair									
Russ Atkinson	1974	5	SO74	NN3	S	LEDGE	Eng	Ser Playfair									
Russ Atkinson	1974	5	SO74	P01	P	REKROYWEN	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P02	P	NEON	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P03	P	POP SICKLE	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P04	P	MARSHEN	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P05	P	ARCANUM	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P06	P	PROF X	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P07	P	D. STRASSE	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P08	P	B. NATURAL	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P09	P	SARDONYX	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	P10	P	MACHIAVELLI	Eng	Patristocrat									
Russ Atkinson	1974	5	SO74	X01	X	BaRGe	Spa	Aristocrat									
Russ Atkinson	1974	5	SO74	X02	X	MACHIAVELLI	Fre	Aristocrat									
Russ Atkinson	1974	5	SO74	X03	X	VAYISS MIR	Lat	Aristocrat									
Russ Atkinson	1974	5	SO74	X04	X	THE MIKADO	Spa	Aristocrat									
Russ Atkinson	1974	5	SO74	X05	X	D. STRASSE	Int	Aristocrat									
Russ Atkinson	1974	5	SO74	X06	X	EEGH	Por	Aristocrat									
Russ Atkinson	1974	5	SO74	X07	X	DENDAI [DICK]	Dut	Aristocrat									
Russ Atkinson	1974	5	SO74	X08	X	PAWN	Esp	Aristocrat									
Russ Atkinson	1974	5	SO74	X09	X	YUM-YUM	Por	Aristocrat									
Russ Atkinson	1974	5	SO74	X10	X	THE PRO	Fre	Aristocrat									
Russ Atkinson	1974	5	SO74	X11	X	CODEX	Ger	Aristocrat									
Russ Atkinson	1974	5	SO74	X12	X	ROGUE	Ita	Aristocrat									
Russ Atkinson	1974	5	SO74	XS1	S	DAL	Nor	Aristocrat									
Russ Atkinson	1974	5	SO74	XS2	S	FIDDLE	Gre	Aristocrat									
Russ Atkinson	1975	4	JA75	A01	A	HAYDN	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A02	A	THE MIKADO	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A03	A	MESCEYEV	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A04	A	MARGE	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A05	A	BAGEL's daughte	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A06	A	SWABBY	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A07	A	POP SICKLE	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A08	A	LE CRAPAUD	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A09	A	CHI VALOR	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A10	A	OMEGA	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A11	A	FLORDELIS	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A12	A	ARCANUM	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A13	A	TEE PEE	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A14	A	REKROYWEN	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A15	A	A. CHARBY	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A16	A	D. E. BUG	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A17	A	NOMAD	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A18	A	TIPPY	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A19	A	D. STRASSE	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A20	A	KOSHKA	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A21	A	OZ	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A22	A	ANALOG	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A23	A	CODEX	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A24	A	PETROUSHKA	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	A25	A	B. NATURAL	Eng	Aristocrat									
Russ Atkinson	1975	4	JA75	AC111	S	HILARY	Eng	Bifid									
Russ Atkinson	1975	4	JA75	AC112	S	EMARR	Eng	Playfair									
Russ Atkinson	1975	4	JA75	AC113	S	CODEX	Eng	Quagmire IV									
Russ Atkinson	1975	4	JA75	C01	C	D. STRASSE	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C02	C	NEON	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C03	C	BERT	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C04	C	ARCANUM	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C05	C	W.	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C06	C	HUBBUBER	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C07	C	FIRE-O	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C08	C	BANANA BOAT	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C09	C	BUNYIP	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	C10	C	MARSHEN	Eng	Cryptarithm									
Russ Atkinson	1975	4	JA75	E01	E	BERT	Eng	Railfence									
Russ Atkinson	1975	4	JA75	E02	E	BARBARA	Eng	Route Tramp									
Russ Atkinson	1975	4	JA75	E03	E	HILARY	Eng	Key Phrase									
Russ Atkinson	1975	4	JA75	E04	E	NEON	Eng	CC Tramp									
Russ Atkinson	1975	4	JA75	E05	E	OCTOPUS	Eng	Vigenere									
Russ Atkinson	1975	4	JA75	E06	E	OZ	Eng	Checkerboard									
Russ Atkinson	1975	4	JA75	E07	E	OZ	Eng	Amsco									
Russ Atkinson	1975	4	JA75	E08	E	UNKNOWN	Eng	Portax									
Russ Atkinson	1975	4	JA75	E09	E	BICK	Eng	Frac Morse									
Russ Atkinson	1975	4	JA75	E10	E	D. STRASSE	Eng	Nihilist Subst									
Russ Atkinson	1975	4	JA75	E11	E	D. STRASSE	Eng	Myszkowski									
Russ Atkinson	1975	4	JA75	E12	E	HILARY	Eng	Ragbaby									
Russ Atkinson	1975	4	JA75	E13	E	MACHIAVELLI	Eng	Bifid									
Russ Atkinson	1975	4	JA75	E14	E	COUKO	Eng	Gromark									
Russ Atkinson	1975	4	JA75	E15	E	TEE PEE	Eng	Playfair									
Russ Atkinson	1975	4	JA75	E16	E	RIG R. MORTIS	Eng	Phillips									
Russ Atkinson	1975	4	JA75	E17	E	LE CRAPAUD	Eng	Bazeries									
Russ Atkinson	1975	4	JA75	E18	E	RIG R. MORTIS	Eng	Nicodemus									
Russ Atkinson	1975	4	JA75	E19	E	B. NATURAL	Eng	Twin Bifids									
Russ Atkinson	1975	4	JA75	E20	E	GHOST	Eng	Two-square									
Russ Atkinson	1975	4	JA75	E21	E	EMARR	Eng	Quagmire III									
Russ Atkinson	1975	4	JA75	E22	E	DENDAI [DICK]	Eng	Tri-square									
Russ Atkinson	1975	4	JA75	E23	E	HAYDN	Eng	Quagmire IV									
Russ Atkinson	1975	4	JA75	E24	E	MARSHEN	Eng	Conj Mat Bifid									
Russ Atkinson	1975	4	JA75	E25	E	ZER-O	Eng	Trifid									
Russ Atkinson	1975	4	JA75	NN1	S	LEDGE	Eng	Foursquare									
Russ Atkinson	1975	4	JA75	NN2	S	LEDGE	Eng	Foursquare									
Russ Atkinson	1975	4	JA75	NN3	S	LEDGE	Eng	Foursquare									
Russ Atkinson	1975	4	JA75	P01	P	ENIGMATIQUE	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P02	P	THE MIKADO	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P03	P	BOATTAIL	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P04	P	DYETI	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P05	P	HAYDN	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P06	P	OZ	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P07	P	BERT	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P08	P	SARDONYX	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P09	P	ARCANUM	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	P10	P	JE SAURAIS	Eng	Patristocrat									
Russ Atkinson	1975	4	JA75	X01	X	HANO	Ger	Aristocrat									
Russ Atkinson	1975	4	JA75	X02	X	BOURBAKI	Spa	Aristocrat									
Russ Atkinson	1975	4	JA75	X03	X	DENCO	Lat	Aristocrat									
Russ Atkinson	1975	4	JA75	X04	X	MACHIAVELLI	Spa	Aristocrat									
Russ Atkinson	1975	4	JA75	X05	X	SOUPY	Dut	Aristocrat									
Russ Atkinson	1975	4	JA75	X06	X	W.	Esp	Aristocrat									
Russ Atkinson	1975	4	JA75	X07	X	BARBARA	Fre	Aristocrat									
Russ Atkinson	1975	4	JA75	X08	X	LE CRAPAUD	Fre	Aristocrat									
Russ Atkinson	1975	4	JA75	X09	X	VAYISS MIR	Por	Aristocrat									
Russ Atkinson	1975	4	JA75	X10	X	ARCANUM	Ita	Aristocrat									
Russ Atkinson	1975	4	JA75	X11	X	FIDDLE	Lat	Aristocrat									
Russ Atkinson	1975	4	JA75	X12	X	D. STRASSE	Ger	Aristocrat									
Russ Atkinson	1975	4	JA75	XS1	S	EEGH	Dan	Aristocrat									
Russ Atkinson	1975	4	JA75	XS2	S	DENDAI [DICK]	Dut	Tri-square									
Russ Atkinson	1975	1	JF75	A01	A	FACTORIAL	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A02	A	FIDDLE	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A03	A	PUGS	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A04	A	SANDSTORM	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A05	A	STEVE	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A06	A	L'AZOTE	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A07	A	BARBARA	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A08	A	BRASSPOUNDER	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A09	A	BaRGe	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A10	A	CLIFF	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A11	A	FLORDELIS	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A12	A	ZEPPO	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A13	A	TEE PEE	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A14	A	REKROYWEN	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A15	A	POP SICKLE	Eng	Aristocrat									
Russ Atkinson	1975	1	JF75	A16	A	NEON	Eng	Aristocrat									
