RANK, LAST NAME, FIRST NAME, GENDER
1404, NEAL, ASA, male
1406, AYERS, LANE, male
1407, LARSEN, KAYE, female
1408, BEAN, LARA, female
1408, PENA, BESS, female
1409, PARK, BERYL, female
1410, PARKS, LEN, male
1411, KANE, LEA, female
1412, SPARKS, BERYL, female
1412, SPEARS, LARA, female
1413, KESSLER, BEN, male
1413, PARK, SAL, male
1417, KEYS, SARA, female
1417, LARSEN, KASEY, female
1420, BARKER, LEN, male
1421, PARKER, BELEN, female
1422, AKERS, NEAL, male
1422, BYERS, LANA, female
1422, SPEARS, BARNEY, male
1424, KEYS, ALAN, male
1424, LARSEN, ABE, male
1424, REYNA, KARLA, female
1426, AKERS, LEE, female
1427, BARNES, RAY, female
1427, BARR, LANE, male
1427, KEYS, SEAN, male
1427, LE, KERRY, female
1428, AYERS, RAE, female
1428, BASS, REYNA, female
1429, BYERS, ELSA, female
1429, LARA, RAE, female
1431, KEYS, EARL, male
1431, PENA, ASA, male
1433, PARK, REYNA, female
1435, REYNA, KARA, female
1436, BARRY, LEA, female
1436, BLAKE, RENAE, female
1436, SPARKS, REYNA, female
1438, PARK, REYES, male
1438, SEALS, KAREN, female
1439, AYERS, SERENA, female
1439, BRYAN, SAL, male
1439, NEAL, REY, male
1439, PARKS, ASA, male
1440, BARNES, KYLA, female
1440, LARA, SERENA, female
1440, PARK, ALBA, female
1440, PARKS, ARLEN, male
1441, KANE, LARA, female
1442, AYALA, ERNA, female
1443, SPARKS, ALBA, female
1445, PARK, ELBA, female
1446, SPEARS, LANE, male
1448, BYRNE, PEARL, female
1448, NEAL, KASEY, male
1448, SPARKS, ELBA, female
1449, BARKER, ASA, male
1450, BEASLEY, PARKER, male
1450, KERR, LANE, male
1452, BYRNE, KARL, male
1453, BAKER, LAN, female
1455, PARK, LESA, female
1456, BYERS, RENA, female
1456, KEYS, LEE, male
1458, BERNAL, SARA, female
1458, PERRY, BELEN, female
1460, REYES, PERLA, female
1461, KEY, LEA, female
1462, BANKS, ELYSE, female
1463, PARKER, LAN, female
1464, BEAN, RAE, female
1466, PARKS, ALENE, female
1466, PENA, REY, male
1468, SPEARS, RAE, female
1470, KEY, RENE, female
1471, AYERS, ALANA, female
1471, SALAS, RENE, female
1474, PARKS, REY, male
1474, SEALS, RYAN, male
1475, PENA, KASEY, male
1476, BARKER, ALENE, female
1476, PARKS, LYN, female
1479, LE, RENA, female
1481, BRYAN, LESA, female
1484, BRAY, LEA, female
1486, BARKER, LYN, female
1489, BASS, RENAE, female
1489, REYNA, AL, male
1491, KEY, LARA, female
1492, AYERS, SELENA, female
1492, BARR, ALANA, female
1492, RAY, PERLA, female
1493, BRAY, RENE, female
1494, PARK, RENAE, female
1497, AKERS, ELENA, female
1497, KANE, RAE, female
1497, KAPLAN, SARA, female
1497, SPARKS, RENAE, female
1500, BARRY, LANE, male
1500, PERRY, LAN, female
1501, BEASLEY, ERNA, female
1502, KERN, SARA, female
1502, LARA, KENYA, female
1502, SALAS, BARNEY, male
1504, SYKES, LEA, female
1505, REESE, ASA, male
1506, BERNAL, RAY, male
1506, LE, REBA, female
1509, SEARS, LEA, female
1511, SPEARS, ALANA, female
1513, BARR, SELENA, female
1513, SYKES, RENE, female
1514, BRAY, LARA, female
1514, KEYS, ANA, female
1515, KERR, ALANA, female
1515, LARA, KAYE, female
1516, KERN, EARL, male
1518, SEARS, RENE, female
1520, AKERS, AL, male
1522, BARR, KENYA, female
1522, RYAN, PERLA, female
1525, KEY, LANE, male
1525, LARA, KASEY, female
1527, SEALS, BRYAN, male
1530, AYERS, EARLE, male
1530, LANE, RAY, female
1531, AYERS, ABE, male
1531, BASS, ARLEEN, female
1531, REYNA, ELSA, female
1532, LARA, ABE, male
1534, BANKS, PERLA, female
1534, SYKES, LARA, female
1535, BARR, KAYE, female
1535, PARKS, RYAN, female
1536, BLAKE, ASA, male
1536, KERR, SELENA, female
1536, PARK, ARLEEN, female
1539, REYNA, ABEL, male
1539, SEARS, LARA, female
1539, SPARKS, ARLEEN, female
1541, KERN, LEE, male
1541, SPEARS, KENYA, female
1542, REESE, LYN, female
1543, LAY, KAREN, female
1545, BARR, KASEY, female
1545, KAPLAN, RAY, male
1545, KEYS, BEN, male
1545, LEE, KYRA, female
1545, PENA, ELYSE, female
1546, AYALA, RENAE, female
1547, KEY, RAE, female
1547, LARSEN, REYES, male
1547, RAY, BELEN, female
1548, BRAY, LANE, male
1548, SALAS, RAE, female
1549, SEARS, BARNEY, male
1550, BEAN, KAYE, female
1550, KERN, RAY, male
1553, KAPLAN, BARRY, male
1553, PARKS, ELYSE, female
1554, LAKE, RENA, female
1554, SPEARS, KAYE, female
1555, AKERS, LANA, female
1557, KEYS, PEARL, female
1557, REYES, LAN, female
1557, SEALS, RAY, male
1558, KEY, SERENA, female
1558, KEYS, ARLENE, female
1560, BASS, LEN, male
1560, BEAN, KASEY, female
1562, AKERS, ELSA, female
1563, BANKS, RAY, female
1563, BARKER, ELYSE, female
1565, BARRY, ALANA, female
1565, BYRNE, LEE, female
1565, PARK, LEN, male
1565, SEALS, BARRY, male
1566, BEAN, EARLE, male
1568, SPARKS, LEN, male
1568, SYKES, LANE, male
1570, AKERS, ABEL, male
1570, BRAY, RAE, female
1570, SPEARS, EARLE, male
1571, BLAKE, REY, male
1571, PARK, BESS, female
1571, SPEARS, ABE, male
1572, AYERS, LES, male
1573, SEARS, LANE, male
1575, KERR, ABE, male
1576, NEELY, KARA, female
1581, BRAY, SERENA, female
1581, LAKE, REBA, female
1584, BERRY, LAN, female
1585, REYNA, REBA, female
1586, BARRY, SELENA, female
1589, AKERS, RENA, female
1589, RAY, LAN, female
1590, BASS, ARLEN, male
1590, KEY, ALANA, female
1590, SYKES, RAE, female
1591, BEAN, PARKER, male
1592, KAY, SARA, female
1592, KEYS, LENA, female
1593, BARR, LES, male
1594, BYRNE, KARLA, female
1594, PARK, ASA, male
1595, PARK, ARLEN, male
1595, SEARS, RAE, female
1598, SPARKS, ARLEN, male
1599, KANE, EARLE, male
1599, KAY, ALAN, male
1599, LARA, KARYN, female
1600, BARNES, KYRA, female
1600, KANE, ABE, male
1601, REESE, RYAN, female
1602, KAY, SEAN, male
1605, BYRNE, KARA, female
1606, AYERS, ERNA, female
1606, KAY, EARL, male
1606, SEALS, ANA, female
1607, KYLE, SARA, female
1607, LARA, ERNA, female
1608, BEAN, LES, male
1611, KEY, SELENA, female
1613, BRAY, ALANA, female
1614, LAY, SARA, female
1614, LEE, ERA, female
1616, AKERS, REBA, female
1616, BASS, ALENE, female
1616, KERR, LES, male
1616, PARKER, ANABEL, female
1617, BYERS, LEA, female
1617, KYLE, SEAN, male
1619, NEAL, RAY, female
1620, BRYAN, ASA, male
1621, PARK, ALENE, female
1621, SALAS, KENYA, female
1623, AYALA, BESS, female
1624, BASS, REY, male
1624, LAY, SEAN, male
1624, SPARKS, ALENE, female
1626, BASS, LYN, female
1626, BYERS, RENE, female
1627, BAKER, ERA, female
1628, KEYS, RENE, male
1629, AYERS, SAL, male
1629, PARK, REY, male
1630, BRAY, EARLENE, female
1631, KAY, LEE, male
1631, PARK, LYN, female
1632, BLAKE, RYAN, female
1632, SPARKS, REY, male
1633, SYKES, ALANA, female
1634, BRAY, SELENA, female
1634, SALAS, KAYE, female
1634, SPARKS, LYN, female
1637, SEALS, BEN, male
1638, SEARS, ALANA, female
1638, SPEARS, KARYN, female
1641, KANE, LES, male
1642, KERN, PEARL, female
1646, BERNAL, KAY, female
1646, PENA, RAY, female
1646, SPEARS, ERNA, female
1647, BYERS, LARA, female
1649, KEY, EARLE, male
1649, LE, RENE, female
1650, BARR, SAL, male
1650, KEY, ABE, male
1650, LARA, REYNA, female
1651, SALAS, ABE, male
1652, BEAL, KAREN, female
1653, KEEN, LARRY, male
1653, PERRY, ANABEL, female
1654, PARKS, RAY, female
1655, LARA, REYES, male
1656, AYERS, ALBA, female
1659, BYRNE, AL, male
1659, PENA, KYLA, female
1661, AYERS, ELBA, female
1661, LARA, PANSY, female
1665, BEAN, SAL, male
1665, SPEARS, BERYL, female
1666, BARRY, LES, male
1667, BARNES, KYLE, female
1668, SEARS, KENYA, female
1669, BARNES, ERA, female
1670, KEYS, NEAL, male
1671, AYERS, LESA, female
1672, BRAY, EARLE, male
1673, KERR, SAL, male
1674, KEYS, LEE, female
1675, KANE, BERRY, male
1675, SALAS, PARKER, male
1680, LE, BARNEY, male
1680, PARKS, BELEN, female
1681, BARR, PANSY, female
1681, BYERS, LANE, male
1681, SEARS, KAYE, female
1685, BASS, RYAN, female
1688, BEAL, RYAN, male
1689, KAY, ANA, female
1689, SPEARS, REYNA, female
1690, BEAN, REYES, male
1690, KAY, RENEE, female
1690, PARK, RYAN, female
1690, SEALS, KEN, male
1691, KEY, LES, male
1692, BARR, LESA, female
1692, SYKES, EARLE, male
1693, SPARKS, RYAN, female
1693, SYKES, ABE, male
1694, KANE, BERYL, female
1695, BARNES, KEELY, female
1696, SPEARS, ALBA, female
1697, LEE, ENA, female
1697, SEALS, KAY, female
1697, SEARS, EARLE, male
1698, KANE, SAL, male
1698, SEARS, ABE, male
1700, KERR, ALBA, female
1701, BYRNE, ELSA, female
1701, SPEARS, ELBA, female
1703, BYERS, RAE, female
1703, LANE, KYRA, female
1703, LARSEN, ASA, male
1704, KERR, PANSY, female
1704, KYLE, ANA, female
1705, BEASLEY, ASA, male
1705, KERR, ELBA, female
1705, KESSLER, RENA, female
1707, BEAN, LESA, female
1708, KEEN, SARA, female
1708, PARK, ELYSE, female
1710, AYERS, RENAE, female
1710, BAKER, ENA, female
1710, REYES, ANABEL, female
1711, LARA, RENAE, female
1711, LAY, ANA, female
1712, LAY, RENEE, female
1712, SEALS, PERRY, male
1714, BRAY, LES, male
1714, BYERS, SERENA, female
1715, KERR, LESA, female
1718, SALAS, KARYN, female
1719, REYNA, LEA, female
1720, KAY, BEN, male
1720, PARKER, ENA, female
1720, REESE, RAY, female
1720, SEALS, RENE, male
1722, KEEN, EARL, male
1722, PARKS, LAN, female
1723, BARRY, SAL, male
1723, BEAL, SARA, female
1723, KANE, REYES, male
1724, LAKE, RENE, female
1725, KANE, ALBA, female
1725, KEY, ERNA, female
1726, LE, RAE, female
1726, NEELY, REBA, female
1726, SALAS, BERRY, male
1726, SALAS, ERNA, female
1730, KANE, ELBA, female
1731, REYES, ERA, female
1732, BARKER, LAN, female
1732, KAY, PEARL, female
1732, KESSLER, REBA, female
1733, BEAL, SEAN, male
1733, KAY, ARLENE, female
1733, REESE, KYLA, female
1735, KYLE, BEN, male
1737, LE, SERENA, female
1738, LARSEN, REY, male
1740, KANE, LESA, female
1740, PARKER, SYBLE, female
1742, LAY, BEN, male
1742, RAY, ANABEL, female
1745, KEYS, ELENA, female
1746, BYERS, ALANA, female
1747, LARSEN, KASEY, male
1748, BRAY, ERNA, female
1748, KEY, SAL, male
1749, REYNA, LARA, female
1750, AKERS, LEA, female
1750, SPEARS, RENAE, female
1751, BLAKE, RAY, female
1752, AYERS, ARLEEN, female
1755, BERNAL, KARA, female
1755, LAKE, BARNEY, male
1756, KEEN, RAY, male
1756, PAYNE, ERA, female
1757, PERRY, ENA, female
1759, AKERS, RENE, female
1759, KERN, LEE, female
1763, RAY, ERA, female
1764, KEEN, BARRY, male
1765, BARRY, LESA, female
1765, SEARS, KARYN, female
1766, BARNES, KALA, female
1766, YBARRA, ALAN, male
1767, BYERS, SELENA, female
1767, KAY, LENA, female
1768, KEYS, AL, male
1768, SYKES, ERNA, female
1769, SALAS, REYNA, female
1769, YBARRA, SEAN, male
1771, BEAL, RAY, male
1771, BRAY, SAL, male
1771, PERRY, KALA, female
1771, SEALS, KERRY, male
1772, LANE, ERA, female
1773, SEARS, ERNA, female
1775, BASS, PERLA, female
1775, KEY, ALBA, female
1779, EASLEY, KAREN, female
1780, AKERS, LARA, female
1780, KEY, ELBA, female
1781, AYERS, LEN, male
1786, BAKER, ELNA, female
1787, ABEL, KAREN, female
1788, LARA, BESS, female
1788, REESE, LAN, female
1790, AKERS, BARNEY, male
1790, KEY, LESA, female
1792, NEAL, KYRA, female
1792, SEARS, BERYL, female
1792, SPEARS, ARLEEN, female
1793, RYAN, ERA, female
1795, LAY, KEN, male
1796, PARKER, ELNA, female
1798, YBARRA, LEE, male
1799, LE, KENYA, female
1801, LAKE, RAE, female
1802, BARR, LEN, male
1803, KAY, RENE, male
1803, KEYS, LANA, female
1804, BASS, RAY, female
1805, BANKS, ERA, female
1805, BYERS, EARLE, male
1805, REYNA, RAE, female
1806, BRYAN, PERLA, female
1806, SEALS, KARA, female
1807, KEENE, LARRY, male
1809, PARK, RAY, female
1809, SEAY, KAREN, female
1810, AYERS, ASA, male
1810, KEYS, ELSA, female
1811, AYERS, ARLEN, male
1811, LARA, ASA, male
1812, ANAYA, EARL, male
1812, LAKE, SERENA, female
1812, LE, KAYE, female
1812, SPARKS, RAY, female
1813, BRAY, LESA, female
1814, AKERS, LANE, male
1814, REYES, ENA, female
1816, SEARS, REYNA, female
1817, BASS, KYLA, female
1818, KEYS, ABEL, male
1818, KYLE, RENE, male
1818, SYKES, ALBA, female
1819, PENA, KYRA, female
1820, BEAL, ANA, female
1821, SPEARS, LEN, male
1822, LE, KASEY, female
1823, ABEL, RYAN, male
1823, SEARS, ALBA, female
1823, SYKES, ELBA, female
1825, KERR, LEN, male
1825, LAY, RENE, male
1828, REYES, KALA, female
1828, SEARS, ELBA, female
1829, KEY, RENAE, female
1829, LE, ABE, male
1830, SALAS, RENAE, female
1831, BARR, ASA, male
1831, KERR, BESS, female
1833, PERRY, ELNA, female
1834, KEARNEY, SARA, female
1835, PARK, BELEN, female
1836, AKERS, RAE, female
1837, ANAYA, LEE, male
1837, AYERS, ALENE, female
1837, KEYS, RENA, female
1838, PRESLEY, KAREN, female
1838, SPARKS, BELEN, female
1841, BERRY, ENA, female
1845, KAY, NEAL, male
1846, BEAN, ASA, male
1846, LARA, REY, male
1846, RAY, ENA, female
1847, AKERS, SERENA, female
1847, BYERS, LES, male
1848, KEARNEY, EARL, male
1848, KEEN, PEARL, female
1849, KAY, LEE, female
1850, EASLEY, SARA, female
1851, SPEARS, ARLEN, male
1852, BRAY, RENAE, female
1853, KERN, AL, male
1853, LE, PARKER, male
1853, PAYNE, KALA, female
1854, KERR, ASA, male
1855, BERRY, KALA, female
1855, KERNS, SARA, female
1855, LARA, KASEY, male
1856, KANE, BESS, female
1856, YBARRA, ANA, female
1858, ABEL, SARA, female
1858, BARR, ALENE, female
1860, EASLEY, SEAN, male
1860, RAY, KALA, female
1861, NEAL, ERA, female
1862, KEENE, SARA, female
1864, KEYS, REBA, female
1866, KERN, ALYSSA, female
1868, ABEL, SEAN, male
1868, BARR, LYN, female
1869, KERNS, EARL, male
1871, KEY, ARLEEN, female
1872, BASS, LAN, female
1872, SYKES, RENAE, female
1875, BARR, KASEY, male
1875, BARRY, LEN, male
1875, PARKS, ANABEL, female
1877, PARK, LAN, female
1877, SEALS, KERRY, female
1877, SEARS, RENAE, female
1877, SPEARS, ALENE, female
1879, AKERS, ALANA, female
1879, BARNES, KAYLEE, female
1879, KANE, ASA, male
1880, SEAY, SARA, female
1880, SPARKS, LAN, female
1881, BEAN, REY, male
1881, BYERS, ERNA, female
1881, KERR, ALENE, female
1885, SPEARS, REY, male
1886, PENA, KYLE, female
1887, SEAY, ALAN, male
1887, SPEARS, LYN, female
1888, PENA, ERA, female
1889, BYRNE, LEA, female
1890, BEAN, KASEY, male
1890, REYES, ELNA, female
1890, RYAN, KALA, female
1890, SEAY, SEAN, male
1891, KERR, LYN, female
1893, REESE, KYRA, female
1894, BRAY, ARLEEN, female
1894, KERNS, LEE, male
1894, SEAY, EARL, male
1895, KERN, ELSA, female
1896, LE, KARYN, female
1896, PARKS, ERA, female
1900, AKERS, SELENA, female
1900, KEY, LEN, male
1903, KERN, ABEL, male
1903, KERNS, RAY, male
1904, BARRY, ASA, male
1904, BEAL, KEN, male
1904, BYERS, SAL, male
1904, LAKE, ABE, male
1904, LE, BERRY, male
1904, LE, ERNA, female
1905, LEE, BEA, female
1906, ABEL, RAY, male
1906, KESSLER, BARNEY, male
1906, KEY, BESS, female
1907, LARA, RYAN, female
1907, REYNA, EARLE, male
1908, REYNA, ABE, male
1909, PRESLEY, SARA, female
1910, KEENE, RAY, male
1911, BEAL, KAY, female
1911, KEEN, PERRY, male
1911, LAY, KARA, female
1914, KANE, REY, male
1914, PENA, KEELY, female
1914, SYKES, ARLEEN, female
1917, BERRY, ELNA, female
1918, KEENE, BARRY, male
1918, LARSEN, RAY, female
1919, BYRNE, LARA, female
1919, PRESLEY, SEAN, male
1919, SEARS, ARLEEN, female
1919, SEAY, LEE, male
1920, KAY, ELENA, female
1922, RAY, ELNA, female
1923, BRAY, LEN, male
1925, BARNES, KYLEE, female
1926, BEAL, PERRY, male
1928, PARKER, BEA, female
1929, KEY, ASA, male
1929, SEALS, RENA, female
1930, KEY, ARLEN, male
1931, BARRY, ALENE, female
1934, BEAL, RENE, male
1934, YBARRA, LENA, female
1936, BAKER, ELANA, female
1937, LEARY, KAREN, female
1938, AKERS, EARLE, male
1938, ANAYA, PEARL, female
1939, AKERS, ABE, male
1940, YBARRA, KEN, male
1942, ANAYA, KARL, male
1943, KAY, AL, male
1943, SYKES, LEN, male
1944, BAKER, RENEA, female
1944, KAPLAN, REBA, female
1945, BARR, ELYSE, female
1946, BYERS, LESA, female
1946, NEELY, RAE, female
1946, PARKER, ELANA, female
1946, SPEARS, RYAN, female
1947, EASLEY, ANA, female
1947, LE, REYNA, female
1948, SEARS, LEN, male
1949, KERN, REBA, female
1949, REYNA, LES, male
1952, BRAY, ASA, male
1952, KESSLER, RAE, female
1952, LE, REYES, male
1953, BRAY, ARLEN, male
1955, ABEL, ANA, female
1955, LEE, SABRA, female
1956, KEY, ALENE, female
1956, SEALS, REBA, female
1958, LE, PANSY, female
1960, BEAN, ELYSE, female
1961, BAKER, LEESA, female
1963, EARL, KAREN, female
1965, PERRY, BEA, female
1965, SALAS, REY, male
1968, KERR, ELYSE, female
1971, PARKER, LEESA, female
1973, SYKES, ARLEN, male
1974, KEARNEY, PEARL, female
1975, BYRNE, RAE, female
1977, BASS, KYRA, female
1977, SEAY, ANA, female
1978, EASLEY, BEN, male
1978, KAY, LANA, female
1978, SEARS, ARLEN, male
1979, BRAY, ALENE, female
1979, LAKE, BERRY, male
1979, LAKE, ERNA, female
1979, PARKS, ENA, female
1980, AKERS, LES, male
1983, PERRY, ELANA, female
1985, BEAL, KERRY, male
1985, BYERS, RENAE, female
1985, KAY, ELSA, female
1985, PENA, KALA, female
1989, BARKER, ENA, female
1989, PARRA, ALAN, male
1991, PENA, SYBLE, female
1992, PARRA, SEAN, male
1993, BLAKE, ERA, female
1993, KANE, ELYSE, female
1993, KAY, ABEL, male
1995, KERNS, PEARL, female
1996, AYERS, PERLA, female
1998, KEYS, LEA, female
1999, EARL, RYAN, male
1999, PARKS, SYBLE, female
1999, SYKES, ALENE, female
2003, BARNES, LEESA, female
2004, SEARS, ALENE, female
2006, PARR, ALAN, male
2006, PRESLEY, ANA, female
2006, REYNA, SAL, male
2007, BAKER, ALENA, female
2007, EARLY, KAREN, female
2007, KEYS, RENE, female
2008, LE, RENAE, female
2008, LEARY, SARA, female
2008, PERRY, LEESA, female
2008, SEAY, BEN, male
2009, PARR, SEAN, male
2012, KAY, RENA, female
2012, SEARS, REY, male
2012, YBARRA, NEAL, male
2014, AKERS, ERNA, female
2014, SEARS, LYN, female
2016, YBARRA, LEE, female
2017, LEE, KARAN, female
2017, PARKER, ALENA, female
2018, LEARY, SEAN, male
2020, BEAL, KARA, female
2020, SEAY, PEARL, female
2021, PARRA, LEE, male
2021, SEAY, ARLENE, female
2022, LAKE, REYNA, female
2022, REYES, BEA, female
2024, PARRA, KYLE, male
2024, SEAY, KARL, male
2026, LARA, RAY, female
2026, SALAS, RYAN, female
2027, BYERS, ARLEEN, female
2027, KYLE, RENA, female
2027, LAKE, REYES, male
2028, KEYS, LARA, female
2030, PARK, ANABEL, female
2031, EASLEY, KEN, male
2032, BEAN, PERLA, female
2033, AKERS, BERYL, female
2033, LAKE, PANSY, female
2033, REYNA, ALBA, female
2033, SPARKS, ANABEL, female
2034, EARL, SARA, female
2034, LAY, RENA, female
2037, AKERS, SAL, male
2037, PRESLEY, BEN, male
2038, PARR, LEE, male
2038, REYNA, ELBA, female
2039, ABEL, KEN, male
2039, KAY, REBA, female
2040, REYES, ELANA, female
2041, PARR, KYLE, male
2044, BASS, KYLE, female
2044, EARL, SEAN, male
2046, ABEL, KAY, female
2046, BASS, ERA, female
2047, PAYNE, BEA, female
2048, REYNA, LESA, female
2049, NEELY, ABE, male
2051, AYERS, BELEN, female
2051, PARK, ERA, female
2052, EARL, BRYAN, male
2054, KYLE, REBA, female
2054, PERRY, ALENA, female
2054, RAY, BEA, female
2054, SPARKS, ERA, female
2055, ANAYA, LEE, female
2055, KESSLER, ABE, male
2055, PARKS, ELNA, female
2055, SEAY, LENA, female
2056, ANAYA, BLAKE, male
2056, BYERS, LEN, male
2057, AKERS, REYNA, female
2059, BARR, KYLA, female
2059, KEEN, AL, male
2059, REESE, KALA, female
2061, ABEL, PERRY, male
2061, BEAN, RAY, female
2061, LAY, REBA, female
2061, SEAY, KEN, male
2062, AKERS, REYES, male
2062, KEYS, LANE, male
2063, LANE, BEA, female
2064, AKERS, ALBA, female
2065, BARKER, ELNA, female
2065, KANE, PERLA, female
2065, SPEARS, RAY, female
2067, BERRY, ELANA, female
2068, AKERS, PANSY, female
2069, ABEL, RENE, male
2069, AKERS, ELBA, female
2072, BASS, KEELY, female
2072, KEEN, ALYSSA, female
2072, RAY, ELANA, female
2072, REYES, SABRA, female
2073, NEELY, PARKER, male
2073, SEARS, RYAN, female
2074, BEAN, KYLA, female
2075, KEYES, SARA, female
2076, BLAKE, ENA, female
2077, BRYAN, ERA, female
2077, BYRNE, EARLE, male
2078, EARLY, SARA, female
2078, SPEARS, KYLA, female
2079, AKERS, LESA, female
2079, PARRA, ANA, female
2080, RAY, RENEA, female
2082, EARL, RAY, male
2082, KEYES, ALAN, male
2083, KERN, LEA, female
2083, LAKE, RENAE, female
2084, KEYS, RAE, female
2084, RYAN, BEA, female
2085, BYERS, ASA, male
2085, KEYES, SEAN, male
2085, LE, BESS, female
2086, BYERS, ARLEN, male
2087, YBARRA, ELENA, female
2088, EARLY, SEAN, male
2089, KEYES, EARL, male
2090, PAYNE, LEESA, female
2090, PRESLEY, KEN, male
2091, BEAL, KERRY, female
2091, LARSEN, KYRA, female
2091, SEAY, RENE, male
2091, SPEARS, BELEN, female
2092, BERRY, LEESA, female
2093, AYERS, LAN, female
2094, KANE, RAY, female
2095, KERR, BELEN, female
2095, KEYS, SERENA, female
2096, PARR, ANA, female
2097, PAYNE, SABRA, female
2097, RAY, LEESA, female
2098, PENA, KAYLEE, female
2099, SEALS, RENE, female
2101, KEEN, ELSA, female
2103, AYALA, ERA, female
2104, RAY, SABRA, female
2105, LEARY, ANA, female
2108, LE, ASA, male
2109, KEEN, ABEL, male
2110, PARRA, BEN, male
2110, YBARRA, AL, male
2111, REYES, ALENA, female
2112, BYERS, ALENE, female
2112, KERNS, LEE, female
2113, KERN, LARA, female
2113, LANE, SABRA, female
2114, BARR, LAN, female
2115, KEY, PERLA, female
2115, LY, KAREN, female
2118, AKERS, RENAE, female
2119, BYRNE, LES, male
2120, ABEL, KERRY, male
